lessonId,displayLessonNumber,pageFile,screenId,screenTitle,controlId,buttonText,teachingGoal,targetSymbol,displayText,expectedSpeechText,expectedAudioType,pronunciationType,pronunciationRule,challengeOrLearning,beforeAnswerHidden,afterAnswerExplanation,catalogEntryId,catalogSpeechText,audioFilePath,fileExists,exactMatch,reviewStatus,voiceSource,model,generationDate,commercialUseBasis,nativeReviewer,fallbackBehavior,mobilePlaybackRisk,serviceWorkerCached,issueType,priority,recommendedAction,enabled
lesson-03,3,lesson-03.html,builder,音节拼合器,lesson-03-builder-4,听示例音节 아,验证拼合结果,,아,아,syllable,初声辅音,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-03,3,lesson-03.html,builder,音节拼合器,lesson-03-builder-5,听示例音节 여,验证拼合结果,,여,여,syllable,单个元音,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-03,3,lesson-03.html,phrase,完整表达,lesson-03-phrase,听完整表达 안녕하세요,学习完整句子,,안녕하세요,안녕하세요,sentence,完整句子或对话,,learning,not-applicable,not-applicable,lesson-03:annyeonghaseyo,안녕하세요,audio/lesson-03/annyeonghaseyo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,3,lesson-03.html,repeat,跟读与自我检查,lesson-03-repeat,播放 안녕하세요,按网页控制逐条播放跟读材料,,안녕하세요,안녕하세요,sentence,完整句子或对话,,learning,not-applicable,not-applicable,lesson-03:annyeonghaseyo,안녕하세요,audio/lesson-03/annyeonghaseyo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,3,lesson-03.html,practice-1,练习题,lesson-03-practice-audio-1,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,여,listening-question,单个元音,,challenge,true,true,lesson-03:yeo,여,audio/lesson-03/yeo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,3,lesson-03.html,quiz-1,挑战题,lesson-03-quiz-audio-1,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,야,listening-question,单个元音,,challenge,true,true,lesson-03:ya,야,audio/lesson-03/ya.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,3,lesson-03.html,quiz-4,挑战题,lesson-03-quiz-audio-4,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,안녕하세요,listening-question,完整句子或对话,,challenge,true,true,lesson-03:annyeonghaseyo,안녕하세요,audio/lesson-03/annyeonghaseyo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,lesson-04.html,vowels,元音/收音学习卡片,lesson-04-vowel-0,听完整单词 산,学习页面卡片试听,ㄴ,산,산,word,收音,받침 ㄴ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,vowels,元音/收音学习卡片,lesson-04-vowel-1,听完整单词 몸,学习页面卡片试听,ㅁ,몸,몸,word,收音,받침 ㅁ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,vowels,元音/收音学习卡片,lesson-04-vowel-2,听完整单词 공,学习页面卡片试听,ㅇ,공,공,word,收音,받침 ㅇ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,vowels,元音/收音学习卡片,lesson-04-vowel-3,听完整单词 물,学习页面卡片试听,ㄹ,물,물,word,收音,받침 ㄹ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,consonants,收音对比,lesson-04-consonant-demo-0,听示例音节 반,在完整音节中比较收音,반,반,반,syllable,收音,받침 ㄴ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,consonants,收音对比,lesson-04-consonant-demo-1,听示例音节 밤,在完整音节中比较收音,밤,밤,밤,syllable,收音,받침 ㅁ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,consonants,收音对比,lesson-04-consonant-demo-2,听示例音节 방,在完整音节中比较收音,방,방,방,syllable,收音,받침 ㅇ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,consonants,收音对比,lesson-04-consonant-demo-3,听示例音节 발,在完整音节中比较收音,발,발,발,syllable,收音,받침 ㄹ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,words,真实词汇,lesson-04-word-0,听完整单词 산,真实词汇阅读,,산,산,word,收音,받침 ㄴ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,words,真实词汇,lesson-04-word-1,听完整单词 몸,真实词汇阅读,,몸,몸,word,收音,받침 ㅁ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,words,真实词汇,lesson-04-word-2,听完整单词 공,真实词汇阅读,,공,공,word,收音,받침 ㅇ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,words,真实词汇,lesson-04-word-3,听完整单词 물,真实词汇阅读,,물,물,word,收音,받침 ㄹ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,builder,音节拼合器,lesson-04-builder-0,听示例音节 바,验证拼合结果,,바,바,syllable,完整音节,,learning,not-applicable,not-applicable,lesson-04:ba,바,audio/lesson-04/ba-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,lesson-04.html,builder,音节拼合器,lesson-04-builder-1,听示例音节 반,验证拼合结果,,반,반,syllable,收音,받침 ㄴ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,builder,音节拼合器,lesson-04-builder-2,听示例音节 밤,验证拼合结果,,밤,밤,syllable,收音,받침 ㅁ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,builder,音节拼合器,lesson-04-builder-3,听示例音节 방,验证拼合结果,,방,방,syllable,收音,받침 ㅇ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,builder,音节拼合器,lesson-04-builder-4,听示例音节 발,验证拼合结果,,발,발,syllable,收音,받침 ㄹ,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,phrase,完整表达,lesson-04-phrase,听完整表达 감사합니다,学习完整句子,,감사합니다,감사합니다,sentence,音变、完整句子或对话,鼻音化：합니다 → [함니다],learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,repeat,跟读与自我检查,lesson-04-repeat,播放 감사합니다,按网页控制逐条播放跟读材料,,감사합니다,감사합니다,sentence,音变、完整句子或对话,鼻音化：합니다 → [함니다],learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-04,7,lesson-04.html,practice-1,练习题,lesson-04-practice-audio-1,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,방,listening-question,收音,받침 ㅇ,challenge,true,true,lesson-04:bang,방,audio/lesson-04/bang-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,lesson-04.html,quiz-1,挑战题,lesson-04-quiz-audio-1,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,밤,listening-question,收音,받침 ㅁ,challenge,true,true,lesson-04:bam,밤,audio/lesson-04/bam-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,lesson-04.html,quiz-3,挑战题,lesson-04-quiz-audio-3,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,물,listening-question,收音,받침 ㄹ,challenge,true,true,lesson-04:mul,물,audio/lesson-04/mul-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,lesson-04.html,quiz-4,挑战题,lesson-04-quiz-audio-4,播放听力题音频 / 再次播放,听辨后选择答案,,作答前隐藏,감사합니다,listening-question,音变、完整句子或对话,鼻音化：합니다 → [함니다],challenge,true,true,lesson-04:gamsahamnida,감사합니다,audio/lesson-04/gamsahamnida-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-g,对比组 가/카/까,contrast-g-0,听完整音节 가,普通音/送气音/紧音对比,,가,가,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ga,가,audio/k0-consonant-contrast/ga.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-g,对比组 가/카/까,contrast-g-1,听完整音节 카,普通音/送气音/紧音对比,,카,카,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ka,카,audio/k0-consonant-contrast/ka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-g,对比组 가/카/까,contrast-g-2,听完整音节 까,普通音/送气音/紧音对比,,까,까,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:kka,까,audio/k0-consonant-contrast/kka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-g,对比组 가/카/까,contrast-g-sequence,连续听 가—카—까,分别播放独立音节并比较,,가—카—까,가→카→까,syllable,controlled sequence of independent syllables,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-d,对比组 다/타/따,contrast-d-0,听完整音节 다,普通音/送气音/紧音对比,,다,다,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:da,다,audio/k0-consonant-contrast/da.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-d,对比组 다/타/따,contrast-d-1,听完整音节 타,普通音/送气音/紧音对比,,타,타,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ta,타,audio/k0-consonant-contrast/ta.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-d,对比组 다/타/따,contrast-d-2,听完整音节 따,普通音/送气音/紧音对比,,따,따,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:tta,따,audio/k0-consonant-contrast/tta.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-d,对比组 다/타/따,contrast-d-sequence,连续听 다—타—따,分别播放独立音节并比较,,다—타—따,다→타→따,syllable,controlled sequence of independent syllables,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-b,对比组 바/파/빠,contrast-b-0,听完整音节 바,普通音/送气音/紧音对比,,바,바,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ba,바,audio/k0-consonant-contrast/ba.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-b,对比组 바/파/빠,contrast-b-1,听完整音节 파,普通音/送气音/紧音对比,,파,파,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:pa,파,audio/k0-consonant-contrast/pa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-b,对比组 바/파/빠,contrast-b-2,听完整音节 빠,普通音/送气音/紧音对比,,빠,빠,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ppa,빠,audio/k0-consonant-contrast/ppa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-b,对比组 바/파/빠,contrast-b-sequence,连续听 바—파—빠,分别播放独立音节并比较,,바—파—빠,바→파→빠,syllable,controlled sequence of independent syllables,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-j,对比组 자/차/짜,contrast-j-0,听完整音节 자,普通音/送气音/紧音对比,,자,자,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ja,자,audio/k0-consonant-contrast/ja.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-j,对比组 자/차/짜,contrast-j-1,听完整音节 차,普通音/送气音/紧音对比,,차,차,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:cha,차,audio/k0-consonant-contrast/cha.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-j,对比组 자/차/짜,contrast-j-2,听完整音节 짜,普通音/送气音/紧音对比,,짜,짜,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:jja,짜,audio/k0-consonant-contrast/jja.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-j,对比组 자/차/짜,contrast-j-sequence,连续听 자—차—짜,分别播放独立音节并比较,,자—차—짜,자→차→짜,syllable,controlled sequence of independent syllables,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-s,对比组 사/싸,contrast-s-0,听完整音节 사,普通音/送气音/紧音对比,,사,사,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:sa,사,audio/k0-consonant-contrast/sa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-s,对比组 사/싸,contrast-s-1,听完整音节 싸,普通音/送气音/紧音对比,,싸,싸,initial-example,,,learning,not-applicable,not-applicable,k0-consonant-contrast:ssa,싸,audio/k0-consonant-contrast/ssa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,group-s,对比组 사/싸,contrast-s-sequence,连续听 사—싸,分别播放独立音节并比较,,사—싸,사→싸,syllable,controlled sequence of independent syllables,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,challenge-qg,听辨题,contrast-qg-challenge,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,까,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:kka,까,audio/k0-consonant-contrast/kka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,answered-replay-qg,听辨题,contrast-qg-answered-replay,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,까,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:kka,까,audio/k0-consonant-contrast/kka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,retry-qg,错题重练,contrast-qg-retry,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,까,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:kka,까,audio/k0-consonant-contrast/kka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,challenge-qd,听辨题,contrast-qd-challenge,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,다→타→따,listening-question,question audio sequence,,challenge,true,true,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,answered-replay-qd,听辨题,contrast-qd-answered-replay,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,다→타→따,listening-question,question audio sequence,,challenge,true,true,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,retry-qd,错题重练,contrast-qd-retry,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,다→타→따,listening-question,question audio sequence,,challenge,true,true,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
k0-consonant-contrast,4,lesson-consonant-contrast.html,challenge-qb,听辨题,contrast-qb-challenge,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,빠,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:ppa,빠,audio/k0-consonant-contrast/ppa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,answered-replay-qb,听辨题,contrast-qb-answered-replay,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,빠,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:ppa,빠,audio/k0-consonant-contrast/ppa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,retry-qb,错题重练,contrast-qb-retry,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,빠,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:ppa,빠,audio/k0-consonant-contrast/ppa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,challenge-qj,听辨题,contrast-qj-challenge,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,차,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:cha,차,audio/k0-consonant-contrast/cha.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,answered-replay-qj,听辨题,contrast-qj-answered-replay,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,차,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:cha,차,audio/k0-consonant-contrast/cha.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
